#
#
# US Geological Survey
# retrieved: 2015-04-14 22:27:39 EDT
# URL: http://nwis.waterdata.usgs.gov/ca/nwis/current
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in California.
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  state_cd        -- State code
#  county_cd       -- County code
#  alt_va          -- Altitude of Gage/land surface
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  peak_begin_date -- Peak-streamflow data begin date
#  peak_end_date   -- Peak-streamflow data end date
#  peak_count_nu   -- Peak-streamflow data count
#  qw_begin_date   -- Water-quality data begin date
#  qw_end_date     -- Water-quality data end date
#  qw_count_nu     -- Water-quality data count
#  gw_begin_date   -- Field water-level measurements begin date
#  gw_end_date     -- Field water-level measurements end date
#  gw_count_nu     -- Field water-level measurements count
#
#
# query started 2015-04-14 22:27:39 EDT
#
# there are 783 sites matching the search criteria.
#
#
agency_cd	site_no	station_nm	site_tp_cd	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	state_cd	county_cd	alt_va	alt_acy_va	alt_datum_cd	peak_begin_date	peak_end_date	peak_count_nu	qw_begin_date	qw_end_date	qw_count_nu	gw_begin_date	gw_end_date	gw_count_nu
USGS	340716117230603	001S005W03A005S	GW	34.12118889	-117.38509170	1	NAD83	06	071	 1358			--	--	0	2005-11-30	2007-11-14	2	2008-07-03	2015-03-31	60
USGS	340716117230604	001S005W03A006S	GW	34.12118889	-117.38509170	1	NAD83	06	071	 1358			--	--	0	2005-11-30	2007-11-19	2	2008-07-03	2015-03-31	60
USGS	340716117230605	001S005W03A007S	GW	34.12118889	-117.38509170	1	NAD83	06	071	 1358			--	--	0	2005-11-29	2007-11-14	2	2008-07-03	2015-04-01	62
USGS	340716117230606	001S005W03A008S	GW	34.12118889	-117.38509170	1	NAD83	06	071	 1358			--	--	0	--	--	0	2006-01-22	2015-03-31	53
USGS	340742117161701	GILBERT ST PRECIP GAGE A SAN BERNARDINO CA	AT	34.12833330	-117.27138890	U	NAD83	06	071	 1120			--	--	0	--	--	0	--	--	0
USGS	340751116222801	001N006E32G001S	GW	34.13091667	-116.37469440	5	NAD83	06	071	 3198.12			--	--	0	2008-06-26	2014-08-21	444	2008-09-11	2014-08-05	44
USGS	340800117235901	001N005W34D001S	GW	34.13334349	-117.40060260	S	NAD83	06	071	 1460			--	--	0	1992-08-28	2007-12-07	8	1992-07-14	2015-03-31	220
USGS	340800117235902	001N005W34D002S	GW	34.13334349	-117.40060260	S	NAD83	06	071	 1460			--	--	0	1992-08-27	2007-12-07	7	1992-08-27	2015-03-31	219
USGS	340800117235903	001N005W34D003S	GW	34.13334349	-117.40060260	S	NAD83	06	071	 1460			--	--	0	1992-08-27	2007-12-08	7	1992-07-14	2015-03-31	220
USGS	340800117235904	001N005W34D004S	GW	34.13334349	-117.40060260	S	NAD83	06	071	 1460			--	--	0	1992-08-28	2007-12-08	6	1992-07-14	2015-03-31	220
USGS	340804117221601	001N005W35B001S	GW	34.13445468	-117.37199050	S	NAD83	06	071	 1405			--	--	0	1992-12-21	2004-07-08	4	1992-12-02	2015-03-30	215
USGS	340804117221602	001N005W35B002S	GW	34.13445468	-117.37199050	S	NAD83	06	071	 1405			--	--	0	1992-12-22	2004-07-09	4	1992-12-02	2015-03-30	214
USGS	340804117221603	001N005W35B003S	GW	34.13445468	-117.37199050	S	NAD83	06	071	 1405			--	--	0	1992-12-20	2004-07-22	4	1992-12-02	2015-03-30	214
USGS	340804117221604	001N005W35B004S	GW	34.13445468	-117.37199050	S	NAD83	06	071	 1405			--	--	0	1992-12-21	2004-07-21	4	1992-12-02	2015-03-30	214
USGS	341509117312601	MF LYTLE C PRECIP GAGE NR LYTLE CREEK CA	AT	34.25250000	-117.52527780	S	NAD83	06	071	 3670			--	--	0	--	--	0	--	--	0
USGS	341512117102201	CEDAR GLEN PRECIP GAGE A LAKE ARROWHEAD CA	AT	34.25333330	-117.17277780	S	NAD83	06	071	 5280			--	--	0	--	--	0	--	--	0
USGS	341545117124001	BERNINA DRIVE PRECIP GAGE A LAKE ARROWHEAD CA	AT	34.26250000	-117.21111100	S	NAD83	06	071	 5360			--	--	0	--	--	0	--	--	0
USGS	341601116124801	002N007E11R001S	GW	34.26694544	-116.21417580	F	NAD83	06	071	 2448.87			--	--	0	1996-01-24	2001-05-15	4	1995-08-17	2015-04-02	67
USGS	341601116124802	002N007E11R002S	GW	34.26694544	-116.21417580	F	NAD83	06	071	 2448.87			--	--	0	1996-01-12	2000-09-12	4	1995-08-17	2015-04-02	76
USGS	341602117110401	WILLOW C PRECIP GAGE A LAKE ARROWHEAD CA	AT	34.26722220	-117.18444440	S	NAD83	06	071	 5110			--	--	0	--	--	0	--	--	0
USGS	341741116132501	002N007E02C001S	GW	34.29416690	-116.22445400	S	NAD83	06	071	 2272.11			--	--	0	--	--	0	1941-06-06	2015-04-02	205
USGS	341826116164501	003N007E32D001S	GW-TH	34.30722256	-116.28001140	S	NAD83	06	071	 2544			--	--	0	1987-01-31	1987-01-31	1	1987-01-30	2015-04-02	80
USGS	341829116164401	003N007E32D003S	GW	34.30805586	-116.27973360	F	NAD83	06	071	 2544.42			--	--	0	1996-01-23	2014-07-17	4	1995-08-16	2015-04-02	74
USGS	342630119442301	004N027W08M005S	GW	34.44197220	-119.74028060	E	NAD83	06	083	 213.16			--	--	0	1987-10-21	2014-06-19	25	1987-10-21	2015-03-25	509
USGS	343120118533301	REDROCK C PRECIP GAGE NR FILLMORE CA	AT	34.52222220	-118.89250000	S	NAD83	06	111	 2950			--	--	0	--	--	0	--	--	0
USGS	343515118101401	006N012W29B001S	GW	34.58700556	-118.17073330	H	NAD83	06	037	 2745.39			--	--	0	2009-08-11	2013-11-26	3	2009-06-27	2014-12-30	29
USGS	343522118095701	006N012W20R001S	GW	34.58951389	-118.16585280	H	NAD83	06	037	 2729.65			--	--	0	2011-03-24	2013-11-26	3	2011-04-12	2014-12-30	19
USGS	344327114313001	007N023E01K001S	GW	34.72419570	-114.52592070	H	NAD83	06	071	 553.7			--	--	0	--	--	0	2002-09-11	2014-12-18	49
USGS	344825119271001	008N024W07A001S	GW	34.80722220	-119.45383330	S	NAD83	06	083	 3000.			--	--	0	1966-07-14	1966-07-14	1	1966-07-01	2012-11-30	23
USGS	344835117531305	008N010W01Q005S	GW-EX	34.80970416	-117.88784400	F	NAD83	06	037	 2305			--	--	0	--	--	0	1991-01-28	1991-01-28	1
USGS	345100119290002	009N024W19D001S	GW	34.85638889	-119.48466670	5	NAD83	06	083	 2743			--	--	0	2008-09-25	2008-09-25	2	2008-09-03	2015-03-10	30
USGS	345351119323101	009N025W03B001S	GW	34.89771667	-119.54212500	1	NAD83	06	083	 2477			--	--	0	2009-11-05	2009-11-05	1	2009-10-27	2015-03-10	28
USGS	345351119323102	009N025W03B002S	GW	34.89771667	-119.54212500	1	NAD83	06	083	 2477			--	--	0	2009-11-05	2009-11-05	1	2009-10-27	2015-03-10	24
USGS	345351119323103	009N025W03B003S	GW	34.89771667	-119.54212500	1	NAD83	06	083	 2477			--	--	0	2009-11-05	2009-11-05	1	2009-10-27	2015-03-10	25
USGS	345351119323104	009N025W03B004S	GW	34.89771667	-119.54212500	1	NAD83	06	083	 2477			--	--	0	2009-11-04	2009-11-04	1	2009-10-27	2014-03-19	24
USGS	345359119392701	010N026W34N001S	GW	34.89978056	-119.65772500	1	NAD83	06	083	 2513			--	--	0	2009-11-03	2009-11-03	1	2009-09-29	2015-03-10	24
USGS	345359119392702	010N026W34N002S	GW	34.89978056	-119.65772500	1	NAD83	06	083	 2513			--	--	0	2009-11-04	2009-11-04	1	2009-09-29	2015-03-10	24
USGS	345359119392703	010N026W34N003S	GW	34.89978056	-119.65772500	1	NAD83	06	083	 2513			--	--	0	2009-11-04	2009-11-04	1	2009-09-29	2015-03-10	23
USGS	345359119392704	010N026W34N004S	GW	34.89978056	-119.65772500	1	NAD83	06	083	 2513			--	--	0	2009-11-04	2009-11-04	1	2009-09-29	2015-03-10	23
USGS	345538119332201	010N025W21Q002S	GW	34.92719444	-119.55608330	5	NAD83	06	083	 2375			--	--	0	2008-07-08	2011-08-11	6	1990-03-16	2014-03-19	30
USGS	345552119354201	010N025W19P002S	GW	34.93115830	-119.59525560	1	NAD83	06	083	 2284			--	--	0	2009-04-08	2009-04-08	2	2009-03-03	2015-03-10	28
USGS	345552119354202	010N025W19P003S	GW	34.93115830	-119.59525560	1	NAD83	06	083	 2284			--	--	0	2009-04-07	2009-04-07	1	2009-03-03	2015-03-10	26
USGS	345552119354203	010N025W19P004S	GW	34.93115830	-119.59525560	1	NAD83	06	083	 2284			--	--	0	2009-04-07	2009-04-07	1	2009-03-03	2015-03-10	26
USGS	345552119354204	010N025W19P005S	GW	34.93115830	-119.59525560	1	NAD83	06	083	 2284			--	--	0	2009-04-08	2009-04-08	1	2009-03-03	2015-03-10	25
USGS	345600119400001	010N026W17R002S	GW	34.94225000	-119.67516670	5	NAD83	06	083	 2194			--	--	0	2008-09-17	2014-07-24	6	2008-10-21	2014-03-20	36
USGS	361334120035101	020S018E06D001M	GW-EX	36.22630556	-120.06516670	5	NAD83	06	019	 327			--	--	0	--	--	0	1961-03-05	2014-09-24	4940
USGS	361935120134501	018S016E33A001M	GW-EX	36.32655556	-120.22991670	5	NAD83	06	019	 323			--	--	0	--	--	0	1964-10-25	2014-09-24	1144
USGS	364200119420001	014S021E17Q001M	GW	36.70952778	-119.70900000	5	NAD83	06	019	 304			--	--	0	2005-10-19	2015-03-25	19	--	--	0
USGS	364200119420002	014S021E17P001M	GW	36.70972220	-119.70872220	5	NAD83	06	019	 307			--	--	0	2005-10-18	2014-05-29	10	2013-01	2014-07-15	3
USGS	364200119420003	014S021E17Q002M	GW	36.70963889	-119.70911100	5	NAD83	06	019	 308			--	--	0	2013-09-18	2015-03-25	12	2014-01-23	2014-06-06	4
USGS	364358120314906	014S013E11D006M	GW-EX	36.73263889	-120.53152780	5	NAD83	06	019	 284.00			--	--	0	--	--	0	1961-04-14	2014-09-23	6427
USGS	364422120210601	014S015E05J001M	GW	36.73966667	-120.35169440	1	NAD83	06	019	 158			--	--	0	--	--	0	2010-06-01	2014-09-23	22
USGS	364518120222001	013S015E31J006M	GW	36.75505556	-120.37333330	1	NAD83	06	019	 152			--	--	0	1985-11-25	1985-11-25	1	1985-08-22	2014-09-23	66
USGS	365325120391501	012S012E16H002M	GW-EX	36.89036110	-120.65522220	5	NAD83	06	019	 165.00			--	--	0	--	--	0	1960-04-01	1960-04-01	1
USGS	365325120391504	012S012E16H005M	GW	36.89033330	-120.65541670	1	NAD83	06	019	 165.00			--	--	0	--	--	0	1958-02-26	2014-09-24	1436
USGS	365325120391505	012S012E16H006M	GW	36.89033330	-120.65577780	1	NAD83	06	019	 165.00			--	--	0	--	--	0	1960-09-13	2014-09-24	3253
USGS	373015122071000	SOUTH SAN FRANCISCO BAY AT DUMBARTON BRIDGE CA	ES	37.50410430	-122.12051920	S	NAD83	06	081	 30			--	--	0	1998-10-07	2015-04-02	207	--	--	0
USGS	373025122065901	SAN FRANCISCO BAY A OLD DUMBARTON BR NR NEWARK CA	ES	37.50694444	-122.11638890	S	NAD83	06	001	 0.00			--	--	0	--	--	0	--	--	0
USGS	373817118514101	003S028E35NS02M HOT C FH	SP	37.63798928	-118.86235350	U	NAD83	06	051	 7050			--	--	0	1984-06-21	1988-03-02	4	--	--	0
USGS	373818118513301	003S028E35NS03M HOT C FH	SP	37.63826700	-118.86013120	U	NAD83	06	051	 7050			--	--	0	1988-10-21	2012-07-25	253	--	--	0
USGS	373819119014201	003S027E31R001M	AT	37.63854678	-119.02930150	S	NAD83	06	051	 9843			--	--	0	--	--	0	--	--	0
USGS	373822118514401	003S028E34RS01M HOT C FH	SP	37.63937816	-118.86318690	U	NAD83	06	051	 7050			--	--	0	1984-06-21	2012-07-25	266	--	--	0
USGS	373829118505801	003S028E35KS01M HOT C FH	SP	37.64132240	-118.85040890	U	NAD83	06	051	 7065			--	--	0	1984-06-21	2012-01-17	81	--	--	0
USGS	374004122092001	003S003W14K015M	GW-EX	37.66788889	-122.15566670	5	NAD83	06	001	 7			--	--	0	--	--	0	--	--	0
USGS	374004122092102	003S003W14K018M	GW	37.66781944	-122.15585000	5	NAD83	06	001	 7			--	--	0	2007-06-19	2007-06-19	2	2006-12-05	2014-09-11	58
USGS	374004122092103	003S003W14K019M	GW	37.66781944	-122.15585000	5	NAD83	06	001	 7			--	--	0	2007-06-18	2007-06-18	2	2006-12-05	2014-09-11	58
USGS	374005122092001	003S003W14K016M	GW-EX	37.66800000	-122.15561100	5	NAD83	06	001	 7			--	--	0	--	--	0	--	--	0
USGS	374811122235001	SAN FRANCISCO BAY A PIER 17 A SAN FRANCISCO CA	ES	37.80305000	-122.39730830	1	NAD83	06	075	 0			--	--	0	2013-12-12	2015-03-17	12	--	--	0
USGS	374938122251801	SAN FRANCISCO BAY A NE SHORE ALCATRAZ ISLAND CA	ES	37.82722220	-122.42166670	S	NAD83	06	075	 12			--	--	0	2011-07-12	2015-03-17	22	--	--	0
USGS	375607122264701	SAN FRANCISCO BAY A RICHMOND-SAN RAFAEL BRIDGE CA	ES	37.93527778	-122.44638890	S	NAD83	06	041	 0			--	--	0	2006-10-18	2015-02-25	154	--	--	0
USGS	375805121121101	001N007E03D002M	GW	37.96813889	-121.20311100	5	NAD83	06	077	 41			--	--	0	2012-06-13	2012-06-13	1	2012-03-29	2013-04-30	14
USGS	375805121121102	001N007E03D003M	GW	37.96813889	-121.20311100	5	NAD83	06	077	 41			--	--	0	2012-06-13	2012-06-13	1	2012-03-29	2013-04-30	11
USGS	375805121121103	001N007E03D004M	GW	37.96813889	-121.20311100	5	NAD83	06	077	 41			--	--	0	2012-06-13	2012-06-13	1	2012-03-29	2013-04-30	11
USGS	375805121121104	001N007E03D005M	GW	37.96813889	-121.20311100	5	NAD83	06	077	 41			--	--	0	2012-06-13	2012-06-13	1	2012-03-29	2013-04-30	12
USGS	384041121410301	CACHE C SETTLING BASIN SITE B NR WOODLAND CA	ST	38.67795980	-121.68523900	S	NAD83	06	113	 46.57			--	--	0	--	--	0	--	--	0
USGS	385525122335501	CACHE C PRECIP GAGE NR LOWER LAKE CA	AT	38.92406480	-122.56720370	S	NAD83	06	033	 1320			--	--	0	--	--	0	--	--	0
USGS	390500122321601	INDIAN VALLEY DAM PRECIP GAGE NR CLEARLAKE OAKS CA	AT	39.08044860	-122.53637010	S	NAD83	06	033	 1490			--	--	0	--	--	0	--	--	0
USGS	390959120083601	TRUCKEE R PRECIP GAGE A TAHOE CITY CA	AT	39.16629577	-120.14435860	S	NAD83	06	061	 6220			--	--	0	--	--	0	--	--	0
USGS	391056122420801	BARTLETT SPRINGS PRECIP GAGE A BARTLETT SPRINGS CA	AT	39.18211180	-122.70332240	U	NAD83	06	033	 2120			--	--	0	--	--	0	--	--	0
USGS	391930120165301	DONNER LK PRECIP GAGE NR TRUCKEE CA	AT	39.32490560	-120.28242230	S	NAD83	06	057	 5940			--	--	0	--	--	0	--	--	0
USGS	392541120015901	TRUCKEE R PRECIP GAGE A FARAD CA	AT	39.42796385	-120.03408730	S	NAD83	06	057	 5150			--	--	0	--	--	0	--	--	0
USGS	392724120171001	INDEPENDENCE C PRECIP GAGE NR TRUCKEE CA	AT	39.45657170	-120.28714770	S	NAD83	06	091	 6920			--	--	0	--	--	0	--	--	0
USGS	415007121102001	CLEAR LK RES NR NEWELL CA	LK	41.83508056	-121.17243060	U	NAD83	06	049	 4480			--	--	0	--	--	0	--	--	0
